4.8024893,38.61433,-498.8983,4.3876848220825195,463.5174255371094,-883.0053100585938,2.697798013687134,166.32846069335938,-732.9450073242188
4.7529817,-265.00824,-444.86945,3.4422101974487305,-126.49889373779297,-131.50949096679688,3.2962541580200195,-629.6934814453125,-265.9329528808594
3.6524768,178.16875,-295.69495,4.35066032409668,-650.1370239257812,-700.2994995117188,-1.0,-1.0,-1.0
4.087318,-32.175907,-504.53073,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.5455914,77.6831,-319.46207,3.908034086227417,141.11248779296875,-506.3757629394531,-1.0,-1.0,-1.0
3.1226957,237.05968,-121.50769,1.209317922592163,-59.259193420410156,444.5690612792969,-1.0,-1.0,-1.0
1.7453122,-289.77164,385.1919,4.047167778015137,-134.548828125,261.3992614746094,3.65185809135437,114.92388153076172,200.1809844970703
4.69924,400.51266,193.55516,2.2893667221069336,612.09326171875,-392.65618896484375,-1.0,-1.0,-1.0
6.1371064,50.707695,670.003,2.866347312927246,-19.724632263183594,768.8875732421875,-1.0,-1.0,-1.0
3.4911032,-94.28496,-103.266525,3.4693946838378906,299.5099182128906,-70.59646606445312,3.1146342754364014,632.5496215820312,-179.5959014892578
3.6660924,436.63245,-20.22805,5.631126880645752,514.5194091796875,270.74627685546875,1.7450730800628662,320.6130676269531,755.3605346679688
3.582343,163.91653,-298.1131,3.1696970462799072,451.9409484863281,-635.453857421875,2.280423164367676,582.162841796875,-484.9515380859375
4.2405424,-241.52597,-133.50233,3.712930679321289,-115.6078109741211,-192.33583068847656,2.9121925830841064,116.49008178710938,-564.484130859375
3.2739182,226.37027,230.30763,3.091729164123535,-352.6860656738281,605.264892578125,5.427896499633789,-363.67584228515625,716.3026123046875
3.0666833,11.438174,-217.69814,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.9783397,283.49832,359.46622,3.8635292053222656,-364.8207702636719,140.65948486328125,-1.0,-1.0,-1.0
1.2276336,-150.03194,138.06429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.697725,581.58746,34.42092,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.850732,135.3707,-16.815893,3.6860358715057373,365.0965576171875,-231.3710174560547,3.6288065910339355,564.3743896484375,136.87782287597656
3.9205747,-757.6299,-295.96274,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.3762593,173.75584,-301.91418,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2.8202314,479.78085,-254.46274,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.9185233,-26.08511,-320.76706,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2.4401999,16.392551,-553.0946,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.2392805,86.55094,285.3641,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5.154182,80.006676,-83.74914,-0.3095412254333496,49.50550079345703,807.580322265625,-1.0,-1.0,-1.0
3.0615928,38.499046,121.42767,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4.721258,-373.0905,-230.5102,3.2595791816711426,-232.04737854003906,-194.86964416503906,3.415220022201538,-385.2394714355469,-464.5028991699219
4.0706263,301.35245,199.25835,3.107222557067871,214.39857482910156,9.92151165008545,3.3813765048980713,648.8339233398438,-150.28652954101562
4.2505436,-529.2272,-626.32135,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2.9004152,395.26816,80.83568,2.4678263664245605,322.9764404296875,545.9246826171875,-1.0,-1.0,-1.0
3.1029572,67.375244,398.06046,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.7595844,517.6062,48.306175,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.1053808,121.92315,-108.18054,3.3283872604370117,77.81825256347656,211.53807067871094,1.714789628982544,-8.285307884216309,-33.57466506958008
1.3484365,49.245575,444.7693,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.3523927,-325.41232,-338.39096,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.235148,386.54886,437.993,2.550328016281128,864.04638671875,21.227073669433594,-1.0,-1.0,-1.0
4.074424,236.99467,131.93959,3.8805878162384033,567.7921142578125,145.6342010498047,-1.0,-1.0,-1.0
3.7973402,356.1972,-189.98915,4.188196182250977,516.7939453125,-135.98263549804688,3.6203179359436035,424.45721435546875,19.372377395629883
3.6315968,-153.30257,-150.9569,4.053939342498779,-475.8155517578125,-516.0751342773438,3.703932285308838,-624.9780883789062,-727.3406982421875
3.2373815,-230.3431,374.20728,3.734318733215332,-106.17535400390625,227.2823944091797,-1.0,-1.0,-1.0
3.2634935,223.62692,-247.33777,2.6522016525268555,30.724830627441406,-510.5262145996094,-1.0,-1.0,-1.0
3.3473744,58.523724,-156.01445,3.7941672801971436,-155.7394561767578,-212.51934814453125,4.043354511260986,-438.7411193847656,-417.1499328613281
3.0733812,-117.37531,15.006071,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4.277379,-69.25332,-244.04597,3.919084310531616,-384.6618957519531,-229.70013427734375,2.507415533065796,-455.4500427246094,-326.0215148925781
3.2160673,-43.287586,-582.44196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.2606452,270.416,7.999421,2.898195266723633,187.60736083984375,126.46452331542969,-1.0,-1.0,-1.0
3.1586866,-853.7792,-121.45938,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4.0301113,434.36743,-391.1124,4.923799514770508,89.48635864257812,-149.375,3.229896068572998,287.5516052246094,328.3832092285156
3.8031187,-148.32164,-209.52066,4.793846607208252,-368.8429260253906,-683.194580078125,-1.0,-1.0,-1.0
3.1810937,-97.15483,-1.098602,2.2609665393829346,-429.02691650390625,-50.46860885620117,-1.0,-1.0,-1.0
4.0264106,-725.58936,269.75467,7.083981513977051,-292.0298156738281,614.3480224609375,2.6192896366119385,-225.3247833251953,106.830322265625
4.6703124,-1143.6185,-756.1554,4.765678405761719,-780.7845458984375,-666.1290283203125,-1.0,-1.0,-1.0
3.7734914,-153.5732,-216.51312,3.135018825531006,-759.4277954101562,-68.90135955810547,-1.0,-1.0,-1.0
5.189366,96.735695,720.4856,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2.6276894,-857.85095,-32.12052,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2.8411107,-100.23906,153.62862,3.4835684299468994,-403.2514953613281,398.53680419921875,3.0548155307769775,-311.2253723144531,-326.7754211425781
2.7833438,55.405464,120.90736,4.439741134643555,-32.596336364746094,205.6165771484375,0.013088703155517578,-301.3054504394531,861.966796875
2.188642,296.77905,446.82504,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.7248797,-195.91936,111.88591,2.7094366550445557,-111.40724182128906,140.85845947265625,2.5434558391571045,-26.682476043701172,102.83517456054688
5.347373,-133.57573,489.3486,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4.186035,-15.515054,-471.39957,3.411207675933838,-204.51332092285156,-222.6480255126953,1.4410552978515625,-88.93651580810547,-260.9448547363281
3.4369502,228.1332,-202.18369,3.346592903137207,211.9507293701172,-216.6492919921875,3.502866744995117,-8.565072059631348,490.91143798828125
4.3981028,512.89526,469.49063,3.9558308124542236,-22.602256774902344,576.9102783203125,-1.0,-1.0,-1.0
3.5837817,-820.1226,-435.5192,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4.7886615,65.05202,579.1448,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5.629192,567.7348,23.010149,3.611839771270752,606.5264282226562,-273.17315673828125,2.0564184188842773,731.8533935546875,281.212890625
3.4289267,-130.01869,-168.5979,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.8461776,-126.94035,219.6226,3.177712917327881,63.01250457763672,246.0692138671875,1.914710283279419,33.170372009277344,441.2086486816406
5.5488873,353.14642,134.44626,4.254969596862793,-95.37847137451172,190.45147705078125,2.317487955093384,-82.09480285644531,33.821739196777344
3.5562923,-182.05116,-460.26718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6.6649456,-633.31006,-224.88948,3.278843402862549,-529.9334716796875,77.04806518554688,-1.0,-1.0,-1.0
2.4651785,254.33263,349.75882,1.3315773010253906,507.3459777832031,-299.4518127441406,-1.0,-1.0,-1.0
5.061043,488.97192,346.78586,4.126826286315918,25.13043212890625,604.0001831054688,-1.0,-1.0,-1.0
3.586195,176.85875,546.9358,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5.2078094,-743.1207,-667.685,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6.915468,-343.45612,687.3768,3.293919086456299,-569.9254150390625,297.1727294921875,-1.0,-1.0,-1.0
3.9026005,199.36217,162.8466,3.934138774871826,178.07386779785156,87.7193603515625,2.1231844425201416,753.2020263671875,142.5619354248047
2.816382,227.3214,465.4908,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4.1497936,813.86304,276.04437,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.801628,38.2864,97.59389,3.015514850616455,-298.0820007324219,-10.647216796875,-1.0,-1.0,-1.0
4.0082183,-272.2224,-645.33716,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4.9092536,-579.7231,-362.7521,3.2537741661071777,-713.1854858398438,83.82581329345703,-1.0,-1.0,-1.0
2.7117586,-97.78702,144.63153,3.592329263687134,-391.3904113769531,304.3961181640625,1.1990113258361816,-458.7893981933594,607.7520751953125
2.5654752,131.76054,367.3597,2.3368544578552246,563.3196411132812,757.79443359375,-1.0,-1.0,-1.0
3.2527266,-89.67628,60.255962,3.2439775466918945,-292.5483703613281,16.676498413085938,0.9891924858093262,-23.607154846191406,-53.83896255493164
3.0444636,117.43837,260.59573,4.39749813079834,-8.420738220214844,-168.9599151611328,3.5285091400146484,5.546011924743652,155.89495849609375
3.955073,334.90604,251.5359,2.8877463340759277,216.016357421875,361.8747253417969,1.4183123111724854,297.7544250488281,-229.2248992919922
3.2839422,-102.76911,-56.598515,1.109489917755127,265.08770751953125,-183.23521423339844,-1.0,-1.0,-1.0
3.5618477,233.20958,27.614094,2.928550958633423,217.3853302001953,-288.8077697753906,2.870715618133545,250.0261688232422,44.5775146484375
4.9779506,-665.6912,-494.55963,2.9416613578796387,-556.4190063476562,-572.0635375976562,-1.0,-1.0,-1.0
2.7747889,289.4577,-143.94267,1.7928956747055054,324.0763854980469,710.857666015625,-1.0,-1.0,-1.0
3.6595595,173.48853,94.147095,3.703012466430664,429.8213195800781,-153.66680908203125,1.1612541675567627,-60.460792541503906,65.3831787109375
4.4309225,-230.51598,655.34296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.9842718,-53.102753,-275.81833,5.5875701904296875,-109.38330841064453,-536.6880493164062,2.553279161453247,-181.6885223388672,-448.7011413574219
3.5491462,-325.66052,-774.0177,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5.7572155,533.5218,146.42725,4.7491865158081055,626.4630126953125,268.09075927734375,-1.0,-1.0,-1.0
3.4749322,477.9529,722.6002,3.6060261726379395,270.6511535644531,221.5849609375,3.131479263305664,563.1444702148438,216.9319610595703
5.481534,-255.58505,676.8092,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.8457441,353.75555,117.714516,3.1986870765686035,694.6339721679688,646.3019409179688,-1.0,-1.0,-1.0
3.8207822,214.15001,-591.48413,3.4939680099487305,306.13946533203125,-468.8951721191406,2.7872776985168457,389.7103576660156,-478.5133361816406
3.0177448,-518.5987,300.1152,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4.36878,117.37221,526.4762,3.999509334564209,0.3763190805912018,279.70477294921875,3.472191095352173,-31.27861785888672,656.59130859375
3.6719642,343.6256,-660.9335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2.204671,368.22168,566.649,-0.6087303161621094,-591.941162109375,865.5997314453125,-1.0,-1.0,-1.0
3.0888891,-262.05606,15.509136,3.5840258598327637,-382.4260559082031,-419.5233459472656,3.305536985397339,-396.9810485839844,-244.50595092773438
3.5191908,34.970985,143.50786,2.0690600872039795,442.85528564453125,-315.3813171386719,-1.0,-1.0,-1.0
3.79792,869.8379,-438.69522,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3.9891195,-255.34001,47.85772,4.0431976318359375,-52.75617218017578,-294.6808166503906,-1.0,-1.0,-1.0
3.605278,-278.16238,-89.66957,4.506031513214111,-461.8764343261719,-397.1179504394531,4.122546195983887,-104.60297393798828,-487.4079895019531
5.9883027,-791.6145,223.0941,4.618607521057129,-415.7193908691406,51.51261520385742,1.7878639698028564,-231.24061584472656,388.7015075683594
